tweet_id,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
4665,"@USER They're not doing a very good job at keeping the flatware away from you, are they?",1,,0.0,0.0,0.0,1.0,0.0,0.0
420,:two_hearts: tip for baking bread! :bread::croissant::baguette_bread: you can use the yeast in your dog's ears to substitute active dry yeast or instant yeast in a pinch! :two_hearts:,1,It would be gross to use the yeast in your dog's ears for baking bread.,0.0,1.0,0.0,0.0,0.0,0.0
1833,"@USER How about a budget Big Mac me and a friend made? That’s awesome, right? HTTPURL",1,,0.0,1.0,0.0,0.0,0.0,0.0
3367,So did Marie Curie invent smokey eye then? :thinking_face: #snapchat #InternationalWomensDay,1,,0.0,0.0,0.0,0.0,0.0,1.0
477,Imagine if my upstairs neighbors weren't constantly rolling things back and forth across their floor for hours every single night?? Wild.,1,,1.0,0.0,0.0,0.0,0.0,0.0
4517,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
114,"#HowNotToDoPtEngagement: when offering compensation, make it a surprise! Don’t let your #ptpartners know compensation will be offered until the end of your project/meeting. And make sure to ask everyone what amount they’d like while in the presence of other #pts!",1,,0.0,1.0,0.0,0.0,0.0,0.0
1452,Great. Get to go to a million pull-a-parts for a fucking switch for our envoy.,1,,0.0,1.0,0.0,0.0,0.0,0.0
4068,@USER I'm not religious enough lol,1,,0.0,0.0,0.0,1.0,0.0,0.0
786,#Onmyoji# I've got a new shikigami Kamaitachi!Not bad. Not bad at all! ʅ（´◔౪◔）ʃ HTTPURL HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
2627,Is grey in my beard one of Olay's seven signs of ageing?,1,,0.0,0.0,0.0,0.0,0.0,1.0
697,Death by Zara fitting room,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
2836,Wee dunt wan forayners cumin over ere telling us wat to do!! Tell em Donald!!,1,,0.0,0.0,1.0,0.0,0.0,0.0
2391,Have you tried drinking alcohol? or cigarettes? *sarcastic* HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
3412,WE INVITE YOU TO BECOME A PART OF SPAIN HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
3887,"Am I a fucking car magnet or something? I DARE TO GO FASTER THAN 3 MI/HR, HIT ME!! >_< #StupidFuckingCars",1,,0.0,0.0,0.0,0.0,0.0,1.0
2853,@USER @USER So they should just run it every play then right?,1,,0.0,0.0,1.0,0.0,0.0,0.0
4175,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2542,Feel like I’ve been dragged through a hedge backwards! Thank goodness it’s Friday tomorrow :grinning_face_with_smiling_eyes: #firstweekofschool,1,,0.0,0.0,0.0,0.0,1.0,0.0
2979,You think Jimmy John's will deliver to my graduation ceremony? I'm starvin,1,,0.0,0.0,1.0,0.0,0.0,0.0
2835,"Hang on, Daniel believes he's invented a soluble powder that cures hangovers. Can you 'invent' crushed up Berocca? #TheApprentice",1,,0.0,0.0,0.0,0.0,0.0,1.0
1718,Paul Ince probably believes he could win the league with Huddersfield HTTPURL,1,,0.0,0.0,0.0,0.0,1.0,0.0
3264,"Is anyone else reminded of ""The Ring"" by Breaking Amish?",1,,0.0,0.0,0.0,0.0,0.0,1.0
3447,I'd rather eat glass than revise right now,1,,0.0,0.0,0.0,0.0,1.0,0.0
1338,I can’t believe I’m watching cam lose his job..,1,,0.0,0.0,0.0,0.0,1.0,0.0
882,Oops. I forgot that no one else is watching #EVOLVE131 because AEW #FightForTheFallen is also on.,1,,0.0,1.0,0.0,0.0,0.0,0.0
1748,"#Glastonbury @USER not sure about ES-talented, but could be listening to one of his albums, plenty of backing track action going on.",1,,0.0,0.0,1.0,0.0,0.0,0.0
2965,@USER @USER Back ready to take another L,1,,0.0,0.0,1.0,0.0,0.0,0.0
236,My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,1,I really do not like the walk past first class to get to my coach seat.,0.0,1.0,0.0,0.0,0.0,0.0
4052,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
765,apparently it’s national siblings day? idgaf :skull:,1,Happy national siblings day,1.0,0.0,0.0,0.0,0.0,1.0
3663,Charlie doesn’t like ABBA. I fear I’ve never made a bigger mistake in my life than committing my time to him.,1,,0.0,0.0,0.0,0.0,1.0,0.0
4573,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2192,Trans-Posadaism is the only way HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
761,Do I get a girl scout badge for getting punched in the tit by some raging dude wearing sunglasses in the pit of a basement hip hop show?,1,,0.0,0.0,0.0,0.0,0.0,1.0
2547,Please respect my #DuckRights :duck::duck::duck::duck::duck: #AnimalJamRaid @USER,1,,0.0,0.0,1.0,0.0,0.0,0.0
4137,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
3871,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2537,Seriously do people just read an intro to econ textbook and think this is what academic economists do?,1,,0.0,0.0,0.0,0.0,0.0,1.0
1219,Can't wait to go to uni and get bullied again,1,,0.0,1.0,0.0,0.0,0.0,0.0
3024,@USER This feels like a personal attack honestly. :grinning_face_with_sweat:,1,,0.0,0.0,0.0,0.0,1.0,0.0
2746,Don't you just love spending Sunday evenings watching An Inspector Calls for English and learning geography case studies,1,,0.0,0.0,0.0,0.0,0.0,1.0
1348,If you eat room temperature apples i don’t want to know you,1,,0.0,0.0,0.0,0.0,1.0,0.0
904,"I, too, would choose Garth Brooks to be the face of my anti-racism ad. HTTPURL",1,,1.0,0.0,0.0,0.0,0.0,0.0
3970,Jurassic World 2 trailer at 2am? Never have I been so grateful to have sleep problems,1,,0.0,0.0,0.0,0.0,1.0,0.0
893,I love it when myfitnesspal reminds me I haven't logged my dinner whilst I'm sat stuffing steak Philly pizza and dirty fries into my gob! :face_with_tears_of_joy: HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
3148,"@USER @USER @USER Emphasis on “choose,” amiright?",1,,0.0,0.0,0.0,0.0,0.0,1.0
2739,Teresa May just sat in parliament like the puppet she is while Damian Green took over. Have the Tories shut her up.,1,,0.0,0.0,0.0,0.0,1.0,0.0
4012,Don't you just love spending Sunday evenings watching An Inspector Calls for English and learning geography case studies,1,,0.0,0.0,0.0,0.0,0.0,1.0
2104,you can still get punished for breaking the law if you’re prime minister right..?,1,,0.0,0.0,0.0,0.0,0.0,1.0
546,Long overdue pullout.. that's Trump's nickname for Eric. HTTPURL,1,,1.0,0.0,0.0,0.0,0.0,0.0
1574,"@USER @USER @USER @USER @USER In other news, global hunger is no longer an issue because you just ate.",1,,0.0,0.0,1.0,0.0,0.0,0.0
3269,If one more person asks me “have you tried CBD oil?” In regards to Nymeria’s anxiety I might actually commit a murder *deep breath* YES I HAVE TRIED EVERYTHING AND WHEN I SAY EVERYTHING I MEAN EVERYTHING I HAVE INDEED HEARD OF AND TRIED CBD OIL Thank you for coming to my ted talk,1,,0.0,0.0,0.0,0.0,1.0,0.0
1472,whomst'd've else likes criticizing socialism using countries with a 70% private economy,1,,0.0,0.0,1.0,0.0,0.0,0.0
82,Yep that's another completely authentic review from a happy customer: HTTPURL CC @USER,1,,1.0,0.0,0.0,0.0,0.0,0.0
4797,@USER I'm not religious enough lol,1,,0.0,0.0,0.0,1.0,0.0,0.0
1810,my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point,1,"""my car is acting up AGAIN for like the 3rd year in a row and I'm really frustrated with it right now""",0.0,1.0,0.0,0.0,0.0,0.0
4793,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4653,@USER I'm not religious enough lol,1,,0.0,0.0,0.0,1.0,0.0,0.0
3721,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4118,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2014,I miss the old Kanye HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
2556,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And not a single insect was killed. Or if there was it doesn't matter because they're icky and, you know, gross.",1,,0.0,0.0,1.0,0.0,0.0,0.0
4724,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
3111,"If someone disagrees with you, block them Is that the Twitter mantra? (Yes I’m still new here)",1,,0.0,0.0,0.0,0.0,0.0,1.0
1397,Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1,“For people who spit blood when they brush their teeth” is not a very catchy tagline,0.0,1.0,0.0,0.0,0.0,0.0
3281,I will be testing the water park and the wetsuit to their limits HTTPURL,1,,0.0,0.0,0.0,0.0,1.0,0.0
1723,someone teach me how to be creative,1,,0.0,1.0,0.0,0.0,0.0,0.0
440,Enjoy the bars and vineyards:victory_hand_light_skin_tone: Make sure to send postcards to the people dying in your local hospitals. I’m sure they’ll be glad you’re not bored anymore,1,"If you’re going to bars and vineyards right now, just keep in mind the people who are dying in hospitals from COVID. Your entertainment is not worth their lives.",1.0,0.0,0.0,0.0,0.0,0.0
2404,@USER @USER Fucking hell is it??,1,,0.0,0.0,0.0,0.0,0.0,1.0
4228,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2119,do people who take ages to reply deserve human rights??,1,,0.0,0.0,0.0,0.0,0.0,1.0
3091,the worst part about quitting cigarettes is running into people you went to high school with at a vape shop,1,,0.0,0.0,0.0,0.0,1.0,0.0
849,"The only thing we have to fear is fear itself, and spiders.",1,,1.0,0.0,0.0,0.0,0.0,0.0
3076,@USER do all your driver's take a course on how to #tailgate!,1,,0.0,0.0,0.0,0.0,0.0,1.0
1277,there’s no better way to wake up than having one dog jump directly on your stomach and knock the wind out of you while the other drop a dead rodent on the end of the bed. :expressionless_face:,1,"""The worst way to wake up is..""",0.0,1.0,0.0,0.0,0.0,0.0
4272,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
101,"Told my dad I didn't want to do anything too mental, being 2 weeks post-op y'know. 62km mountain biking trip. Thanks paw #outdoordad",1,,1.0,0.0,0.0,0.0,0.0,0.0
2925,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
3434,The Government has really lost it's mandate to govern. No doubt it will call for a vote of confidence in itself. How daft have we become?,1,,0.0,0.0,0.0,0.0,1.0,0.0
1275,@USER Best place in the world I'm telling you,1,,0.0,1.0,0.0,0.0,0.0,0.0
485,True rebellion in college is taking more than the recommended dosage of gummy vitamins,1,,0.0,1.0,0.0,0.0,0.0,0.0
409,They should just put a wall around the pitch to stop the ball going out,1,The ball leaves the pitch a lot,1.0,0.0,0.0,0.0,0.0,0.0
3072,Don't you just love spending Sunday evenings watching An Inspector Calls for English and learning geography case studies,1,,0.0,0.0,0.0,0.0,0.0,1.0
4614,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
4456,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
2885,I can’t believe I’m watching cam lose his job..,1,,0.0,0.0,0.0,0.0,1.0,0.0
3710,Feel like I’ve been dragged through a hedge backwards! Thank goodness it’s Friday tomorrow :grinning_face_with_smiling_eyes: #firstweekofschool,1,,0.0,0.0,0.0,0.0,1.0,0.0
1481,@USER What if the other dogs pick on her?? What if she thinks she has been abandoned??,1,,0.0,0.0,1.0,0.0,0.0,0.0
1469,Proves that @USER really is a real-life football simulator #NUFC HTTPURL,1,,0.0,1.0,0.0,0.0,0.0,0.0
1221,It’s so fantastic when you pay £800 a month to live in London in a fully refurbished house and wake up with water dripping on you from the upstairs en suite XX,1,I am fuming that I have paid so much money to live in a house with a leak,0.0,1.0,0.0,0.0,0.0,0.0
2346,"Hang on, Daniel believes he's invented a soluble powder that cures hangovers. Can you 'invent' crushed up Berocca? #TheApprentice",1,,0.0,0.0,0.0,0.0,0.0,1.0
1351,my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point,1,"""my car is acting up AGAIN for like the 3rd year in a row and I'm really frustrated with it right now""",0.0,1.0,0.0,0.0,0.0,0.0
3763,Is it okay to be a little selfish this year?,1,,0.0,0.0,0.0,0.0,0.0,1.0
2655,Sometimes I feel maths is the only place in this world that really accepts me. Numbers are my life.,1,,0.0,0.0,0.0,0.0,1.0,0.0
606,Ugh I’m so bored maybe I’ll get pregnant,1,,0.0,1.0,0.0,0.0,0.0,0.0
4681,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
3398,Don't you just love spending Sunday evenings watching An Inspector Calls for English and learning geography case studies,1,,0.0,0.0,0.0,0.0,0.0,1.0
539,‘It’s only a game’ :woozy_face::woozy_face:,1,Look how important these clubs are to their fans!,1.0,0.0,0.0,0.0,0.0,0.0
3348,"Alrighty then. All immigrants are evil gang members and ""real"" *coughwhitecough* Americans are the only ones whose dreams count. Cool. #SOTU",1,,0.0,0.0,1.0,0.0,0.0,0.0
306,So did Marie Curie invent smokey eye then? :thinking_face: #snapchat #InternationalWomensDay,1,,0.0,0.0,0.0,0.0,0.0,1.0
2266,"1st Tweet: The Central Division is far from over, @USER for a gold glove? Rios 3-4 tonight @USER",1,,0.0,0.0,0.0,0.0,0.0,1.0
1806,"Ahh my favorite pastime, watching Logan and crying",1,,0.0,1.0,0.0,0.0,0.0,0.0
1042,I’m buzzing to get back to my double workouts tomorrow.,1,,1.0,0.0,0.0,0.0,0.0,0.0
1382,it’s so rude that i’m not at the beach right now,1,I wish I was at the beach right now,0.0,1.0,0.0,0.0,0.0,0.0
4290,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
3388,Need about 54 hours of sleep,1,,0.0,0.0,0.0,0.0,1.0,0.0
3858,The Government has really lost it's mandate to govern. No doubt it will call for a vote of confidence in itself. How daft have we become?,1,,0.0,0.0,0.0,0.0,1.0,0.0
4477,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
4430,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
1601,Staring at the contents of your fridge but never deciding what to eat is a cool way to diet,1,,0.0,1.0,0.0,0.0,0.0,0.0
4784,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
982,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yeah just a coincidence that infection rates go up and down dependent on when students are in the area or not, also tallies in with the parties being attended by up to 3 times the amount of allowed attendees. Definitely not students :thinking_face::woman_facepalming_medium_skin_tone::face_with_rolling_eyes:",1,Yes there is a link and students are to blame for the rise in covid cases in our area.,1.0,0.0,0.0,0.0,0.0,0.0
4171,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,0.0,0.0,0.0,1.0,0.0,0.0
1569,Nothing’s official yet but I might be the new Mrs. Bezos,1,,0.0,1.0,0.0,0.0,0.0,0.0
1017,"im also dating a billionaire now, and it turns out that capitalism can be good, sometimes",1,,0.0,1.0,0.0,0.0,0.0,0.0
3327,In the spirit of #gbbo i've bought some french fancies #tastetest HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
4516,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
3558,do people who take ages to reply deserve human rights??,1,,0.0,0.0,0.0,0.0,0.0,1.0
2805,Appalled that FAKE NEWS hid the existance of this country for so long Trump Names Sarah Palin Ambassador to Nambia HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
3999,Haven't they ever heard of Uber? #LondonMarathon,1,,0.0,0.0,0.0,0.0,0.0,1.0
3827,Teresa May just sat in parliament like the puppet she is while Damian Green took over. Have the Tories shut her up.,1,,0.0,0.0,0.0,0.0,1.0,0.0
2738,@USER And my folks said I would never amount to anything..,1,,0.0,0.0,1.0,0.0,0.0,0.0
4637,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
3780,Tune in to see old refs throw flags on the ground. There is a football game mixed in between as well.,1,,0.0,0.0,0.0,0.0,1.0,0.0
897,"Well done to the guy who was charging down the stairs at Ealing Broadway and sent me flying, you made me cry.",1,"Shame on the guy who was charging down the stairs at Ealing Broadway and sent me flying, you made me cry",1.0,0.0,0.0,0.0,0.0,0.0
524,considering crowd surfing the next time the hallways are too packed,1,"The hallways are very crowded lately. I would prefer to take another form of transportation that is more efficient than walking, but none such option exists.",0.0,1.0,0.0,0.0,0.0,0.0
344,#nhs crying out for #blood #donors:syringe: but my nearest #available #appointment is #April :flushed_face: #BloodMatters #blooddonor,1,,1.0,0.0,0.0,0.0,0.0,0.0
3127,@USER @USER @USER You could certainly try - but it would be hard to strip her of the hon deg she doesn't actually have.,1,,0.0,0.0,0.0,0.0,1.0,0.0
682,That's Milliband fucked then #TTOI,1,,0.0,1.0,0.0,0.0,0.0,0.0
1884,@USER do all your driver's take a course on how to #tailgate!,1,,0.0,0.0,0.0,0.0,0.0,1.0
3723,@USER @USER Fucking hell is it??,1,,0.0,0.0,0.0,0.0,0.0,1.0
2150,@USER @USER Back ready to take another L,1,,0.0,0.0,1.0,0.0,0.0,0.0
434,"Don’t keep up with the Joneses, the Joneses are broke!",1,Don’t keep up with the Jones’s,1.0,0.0,0.0,0.0,1.0,0.0
4580,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
895,Got to love #htafc Twitter :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,1,,1.0,0.0,0.0,0.0,0.0,0.0
3877,Tune in to see old refs throw flags on the ground. There is a football game mixed in between as well.,1,,0.0,0.0,0.0,0.0,1.0,0.0
2237,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2493,@USER @USER 2 years with Mercedes then off to finish career at Ferrari? Tick all the boxes??,1,,0.0,0.0,1.0,0.0,0.0,0.0
4618,Just a little bit inaccessible. For every reader who licks their fingers before turning the pages.. HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
694,"What’s it like being that stupid? No, I’m seriously asking. Do you have awards hanging for your ignorance? My niece is only two and even she’s not as dumb as you. HTTPURL",1,,1.0,0.0,0.0,0.0,0.0,0.0
3896,Do people put crazy loud music on at flat parties so they don't have to speak to each other?,1,,0.0,0.0,0.0,0.0,0.0,1.0
523,@USER we already have a 'parenting solution' though. Its called parenting $smiley$ happy to chat but we're lacking in drama I'm afraid!,1,,0.0,0.0,1.0,0.0,0.0,0.0
2574,if you voluntarily use light themes for anything then you're going to be blind by 30,1,,0.0,0.0,0.0,0.0,1.0,0.0
169,mm i love the sickly blue flashes of a sparking transformer and power lines that herald an impending power outage,1,,0.0,1.0,0.0,0.0,0.0,0.0
929,"@USER Dear Max Talbot..you are wearing the WRONG uniform tonight, but i still love you anyway. Sincerely, Not a Flyers Fan",1,,1.0,0.0,0.0,0.0,0.0,0.0
317,"I'm doing the unthinkable and using Python, it's a sad day for Java, I know, but really Python - elif? Was writing elseif too much fuss?",1,,0.0,0.0,1.0,0.0,0.0,0.0
662,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
4273,Someone got a little hot under the collar today! #AS2013 #RedEd HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
961,Tune in to see old refs throw flags on the ground. There is a football game mixed in between as well.,1,,0.0,0.0,0.0,0.0,1.0,0.0
1161,"Proper sound being taller than every toilet cubicle in America, promise I’m no a peeping Tom xx",1,,0.0,1.0,0.0,0.0,0.0,0.0
3576,"Tonight we have learned Di Matteo is a v good coach, Messi is human & Geoff Shreeves is heartless. Our opinion of John Terry stays unchanged",1,,0.0,0.0,0.0,0.0,1.0,0.0
412,this time tomorrow i'll be dying at school Cannot Wait!,1,i am not looking forward to school tomorrow,1.0,0.0,0.0,0.0,0.0,0.0
1271,See Brexit is going well,1,Brexit really isn't going to plan.,0.0,1.0,0.0,0.0,0.0,0.0
1714,Having morning sickness when you're not actually pregnant is all the fun,1,Having morning sickness when you're not actually sick is not fun!,0.0,1.0,0.0,0.0,0.0,0.0
2575,@USER And my folks said I would never amount to anything..,1,,0.0,0.0,1.0,0.0,0.0,0.0
1228,@USER Kids and horse poo..nothing better!,1,,0.0,1.0,0.0,0.0,0.0,0.0
2,wish i could understand string theory without knowing math.. alas i guess i am too hot for conceptual physics,1,I could have said that I was too dumb for conceptual physics.,1.0,0.0,0.0,0.0,0.0,0.0
184,did you actually fly on a plane if you didn’t post a picture of the view from your window?,1,You don’t need to post a picture from airplane window every time you fly since all pictures from the window are practically the same.,1.0,0.0,0.0,0.0,0.0,1.0
4496,Spooky season is sure off to a spooky start :police_car_light:,1,,0.0,0.0,0.0,1.0,0.0,0.0
218,I am *shocked* that police would gun an innocent black man down in broad daylight by firing at him while he runs away. *shocked* HTTPURL,1,,1.0,0.0,0.0,0.0,0.0,0.0
26,@USER Thanks for disrupting your narrative continuity with commercial break previews. #SpoilerAlert,1,I wish @USER would stop spoiling shows as they air with scenes from what I'm already watching.,1.0,0.0,0.0,0.0,0.0,0.0
2823,@USER @USER Lift all our sanctions on Russia and take Putin's word over our entire Intelligence Community ¯\_(ツ)_/¯,1,,0.0,0.0,1.0,0.0,0.0,0.0
1564,Life is about eating chicken finger and getting drunk,1,Life is about happiness and friendship,0.0,1.0,0.0,0.0,0.0,0.0
2080,@USER Only £300?? :face_with_rolling_eyes:,1,,0.0,0.0,0.0,0.0,0.0,1.0
3232,@USER we already have a 'parenting solution' though. Its called parenting $smiley$ happy to chat but we're lacking in drama I'm afraid!,1,,0.0,0.0,1.0,0.0,0.0,0.0
196,I'm the highest I'll ever be on 420 in my life! I'm on an airplane duh,1,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,0.0,1.0,0.0,0.0,0.0,0.0
3056,@USER @USER Fucking hell is it??,1,,0.0,0.0,0.0,0.0,0.0,1.0
881,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
1185,@USER It's green. Definitely green.,1,,1.0,0.0,0.0,0.0,0.0,0.0
4028,"If someone disagrees with you, block them Is that the Twitter mantra? (Yes I’m still new here)",1,,0.0,0.0,0.0,0.0,0.0,1.0
1866,considering crowd surfing the next time the hallways are too packed,1,"The hallways are very crowded lately. I would prefer to take another form of transportation that is more efficient than walking, but none such option exists.",0.0,1.0,0.0,0.0,0.0,0.0
3930,i curse the fact that that shit meme makes me laugh everytime,1,,0.0,0.0,0.0,0.0,1.0,0.0
153,i’ve never had protected sex,1,I always use protection when having sex,1.0,0.0,0.0,0.0,0.0,0.0
3616,Publicity whores.. HTTPURL,1,,0.0,0.0,0.0,0.0,1.0,0.0
1290,"now there's someone pissing on my bus, pure bliss",1,,0.0,1.0,0.0,0.0,0.0,0.0
1305,@USER how do you think you did on the midterm? $playful$,1,,0.0,0.0,0.0,0.0,0.0,1.0
4211,Throat clearing isn't necessary #social_media HTTPURL,1,,0.0,0.0,0.0,1.0,0.0,0.0
3039,Think I might have frostbite :snowflake::snowman:,1,,0.0,0.0,0.0,0.0,1.0,0.0
1673,Absolutely love confirming collaborations with brands for them to just stop replying to all emails afterwards:upside-down_face:,1,,0.0,1.0,0.0,0.0,0.0,0.0
4583,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2744,For some reason my #fitbit goes into sleep mode whenever I chop..because apparently vigorously chopping ginger means I'm sleeping..:sleeping_face::sleeping_face::face_with_rolling_eyes:,1,,0.0,0.0,1.0,0.0,0.0,0.0
772,@USER This aged well,1,This didn't age well.,1.0,0.0,1.0,0.0,0.0,0.0
2118,@USER What if the other dogs pick on her?? What if she thinks she has been abandoned??,1,,0.0,0.0,1.0,0.0,0.0,0.0
1665,Peak London yummy mummy has been achieved in crystal palace - why WOULDN'T you hang S is for Sour Dough on your baby's wall?! #LifeGoals HTTPURL,1,,0.0,0.0,0.0,0.0,0.0,1.0
3483,@USER Show me the titties on a macadamia nut.,1,,0.0,0.0,1.0,0.0,0.0,0.0
3172,My girlfriend just googled “cute cats” to get herself in a better mood. I guess it’s just that simple,1,,0.0,0.0,1.0,0.0,0.0,0.0
1510,Is there anything worse than being woken up by horny cats yowling in the garden?,1,,0.0,0.0,0.0,0.0,0.0,1.0
3781,@USER I'm not religious enough lol,1,,0.0,0.0,0.0,1.0,0.0,0.0
4016,"1st Tweet: The Central Division is far from over, @USER for a gold glove? Rios 3-4 tonight @USER",1,,0.0,0.0,0.0,0.0,0.0,1.0
4709,I just went downstairs to get a drink and my mum comes into the kitchen to inform me that “if I tell her @USER is coming back once more she will not hesitate to disown me”. I guess maybe I’m a little excited? :face_with_tears_of_joy:,1,,0.0,0.0,0.0,1.0,0.0,0.0
2598,Neil DeGrasse Tyson Presents: Space Odyssey The Game HTTPURL,1,,0.0,0.0,1.0,0.0,0.0,0.0
4776,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,0.0,0.0,0.0,1.0,0.0,0.0
1660,now that im stuck back in mp and jobless I just think it’s really rude of my mom to not quit her job so she can keep me entertained during the day :/,1,,0.0,1.0,0.0,0.0,0.0,0.0
846,Why would Alexa's recipe for Yorkshire pudding be a bhaji yorkshire pudding ?? @USER,1,Great recipe from Alexa,0.0,1.0,0.0,0.0,0.0,1.0
569,Just watched a man smoke crack on the R train in front of 3 families. New York is healing :sparkles:,1,"""Just watched a man smoke crack on the R train in front of 3 families. New York is continuing to become less safe.""",1.0,0.0,0.0,0.0,0.0,0.0
2804,"Looked at about a dozen ‘indyref2’ tweets and now I wish I was dead, so I’m real excited about the rest of 2018",1,,0.0,0.0,0.0,0.0,1.0,0.0
699,"I've spent over an hour trying to decide which font to use for a poster, so I think it's fair to say I'm making some pretty valuable contributions to Science today.",1,,1.0,0.0,0.0,0.0,0.0,0.0
2387,Think I might have frostbite :snowflake::snowman:,1,,0.0,0.0,0.0,0.0,1.0,0.0
1586,I can't wait for the 2020 presidential election to be between two old white dudes.,1,,0.0,1.0,0.0,0.0,0.0,0.0
2660,@USER @USER Lift all our sanctions on Russia and take Putin's word over our entire Intelligence Community ¯\_(ツ)_/¯,1,,0.0,0.0,1.0,0.0,0.0,0.0
827,"@USER Another misogynistic, homophobic rapper.. how shocking!",1,Many rappers seem to be homophobic.,1.0,0.0,0.0,0.0,0.0,1.0
