tweet_id,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
2060,Would like to thank my nephew for giving me his horrible cold & sore throat etc.. Much appreciated! #not,1,,,,,,,
4995,I love nfl ties!,1,,,,,,,
243,@USER @USER Omg me too I have a wheat allergy and I’m suffering but can’t stop eating it - absolutely delicious!,0,,,,,,,
4723,"Gotta go out with him and the third,forth,fifth..wheels.|#sarcasm #WinterThought",0,,,,,,,
5019,"The counter argument.. RT @USER If OSU lost last night, Baylor would be in & we'd all be talking about benefits of no Big 12 champ.",0,,,,,,,
1004,@USER @USER @USER Accountability includes appropriate consequences,0,,,,,,,
1740,"Yeah, because that's what's most important. #Sarcasm. The man really is a prized prat. HTTPURL",1,,,,,,,
2605,I like creepy guys that ask me random questions at swic #not,1,,,,,,,
2612,My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’.,1,My life priorities have changed,1.0,0.0,0.0,0.0,0.0,0.0
404,"It's been a bit since I've had a musical obsession on this level, but has anyone seen/heard Six?",0,,,,,,,
990,Mine and @USER snapchats are just stunning:OK_hand:,1,Our Snapchat’s are incredibly unattractive,1.0,0.0,1.0,0.0,0.0,0.0
4946,"in elementary school, my parents gave me money for a book and i came home with a beta fish.",0,,,,,,,
1315,"Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. #sarcasm",1,,,,,,,
2404,Girls who put their area code in their instagram about me..so clever! #sarcasm #stupidsauce #mymomcoulddobetter,1,,,,,,,
2747,#Not just our problem - The Express Tribune HTTPURL,0,,,,,,,
3842,I love putting Flobeam mechs back together.||#not,1,,,,,,,
4866,"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1,I've been depressed for a long time and I never managed to kill anyone. It isn't hard not to do.,1.0,0.0,0.0,0.0,0.0,0.0
4960,What else would you do on friday? |#TGIF #sarcasm #8crap HTTPURL,1,,,,,,,
4771,What a shock. Duke Johnson is hurt in an important game. #sarcasm #canes,1,,,,,,,
4368,Lmao I may be drunk.. But my level of maturity is at it's all time high lmfaoo. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: #not,1,,,,,,,
1523,@USER obvi because every Jesuit is a heretic #sarcasm :person_tipping_hand:,1,,,,,,,
2354,"I’m normally trashed when I make my friends deadly drinks, seeing the effects while sober I do not know why they continue to have me make them drinks.",0,,,,,,,
492,"But noo we have religious freedoms, no one ever gets controlled or oppressed by a dominant religion #sarcasm",1,,,,,,,
4713,"@USER Jonah hill is funny,kevin hart,will smith,jim carrey, Sacha Baron Cohen,",0,,,,,,,
268,#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. HTTPURL via @USER,0,,,,,,,
2734,The sky looks SO beautiful today.. #sarcasm HTTPURL,1,,,,,,,
4386,"Hehehehe ""@USER @USER @USER what a shame #sarcasm""",1,,,,,,,
3802,Can't wait to get the Soulja Boy gaming console tomorrow !!,1,,,,,,,
778,I wonder how much wine I’ve drank over the past year,0,,,,,,,
3711,@USER @USER good step by BjP goons #sarcasm,1,,,,,,,
1681,"We rebooted the server, it seems ok now YEY! #facepalm #not #devops",1,,,,,,,
2702,@USER @USER @USER no duh. ? Is will owners fire Goodell for it? My guess he gets a raise #sarcasm #GoodellMustGo,1,,,,,,,
2916,"""your pronouns are what's in your pants"" ok. juicy/dumper",1,Your pronouns are not what's in your pants,1.0,0.0,0.0,0.0,0.0,0.0
687,@USER @USER ?? #Liberal used in same sentence?? Unheard of!! Turn in your keyboard sir! #sarcasm,1,,,,,,,
700,".@USER Computing, the Internet, personal computers & smart phones were all invented by that ""pond scum"" #irony @USER",1,,,,,,,
236,Just getting some WD40 on my letter box to help the poor postman with his delivery today #valentinesday2021 #WD40,1,"Fed up of seeing forced romance, don't be told when to do something nice for a person you love.",0.0,1.0,0.0,0.0,0.0,0.0
134,2 assignments due Friday and I have no motivation to do either of them :loudly_crying_face:,0,,,,,,,
4683,Are we too young to understand,0,,,,,,,
2336,just one of those nights :pensive_face:,0,,,,,,,
3290,Are Neymar's bones made out of glass? #BRAMEX HTTPURL,1,,,,,,,
2629,Another fantastic day #not,1,,,,,,,
2307,"Don't think for a second I'm out to drown your memory, you ain't worth the whiskey",0,,,,,,,
2184,True bliss is laying in an ice cold bath during the hottest part of the year,0,,,,,,,
4988,"The UofL student ticket policy is such a well thought out plan, good job SGA. #sarcasm #ihateyou",1,,,,,,,
4467,The world is such a smiley place. :flushed_face: #not,1,,,,,,,
4412,I swear this triller event is run by teenagers,1,The Triller boxing event seems to be run very poorly by inexperienced people,1.0,0.0,0.0,0.0,0.0,0.0
1710,"@USER wow, that is some fluent finnish #not",1,,,,,,,
3126,So if three geeks can bring down the whole of Microsoft and Sony networks..my annual firewall subscription is worth every penny!||#not,1,,,,,,,
3537,When that bish defollows you #sarcasm #disney #belle #MoreFollowersPlease HTTPURL,1,,,,,,,
2807,my mission in life is to eventually own one of those life-size martini glasses that Dita Von Teese does burlesque with.,0,,,,,,,
1941,cant wait to dance with harry styles and the delta variant at their concert in november!!,1,I am terrified to go to the harry styles concert and be exposed to the delta variant.,1.0,0.0,0.0,0.0,0.0,0.0
2470,I love it when adults act like children. ||#sarcasm #eyeroll,1,,,,,,,
5010,i am so happy about jenna and julien getting engaged,0,,,,,,,
5102,#Australia -- Eight #children #killed in Australia in #reported #mass #stabbing. HTTPURL via @USER,0,,,,,,,
1763,@USER We ll take that#not bad at all,0,,,,,,,
2355,@USER @USER I’m sure there will be a rigorous investigation that will satisfy trump there was no wrongdoing.. Just like there was with Kavanaugh. Innocent until not bothering to prove otherwise.,1,,,,,,,
2817,@USER @USER he's the detective!! lol #irony #OrTypeCast,1,,,,,,,
2421,@USER Can't wait to play the #BFHardline Beta with you $smiley$ #Epic,0,,,,,,,
3171,father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin #not,1,,,,,,,
1174,Sometimes I forget giraffes exist :flushed_face: I meann.. wtf is they,0,,,,,,,
656,@USER @USER were not American it's mum,0,,,,,,,
963,"I #MustBeAMarxist if I am against the people of our country being downtrodden by the Self-servatives, who sit in our House of Commons slandering any form of opposition to the cruel, inhumane practices they continue to act upon.",1,,,,,,,
2300,I just love being wide awake at 4am #not,1,,,,,,,
3927,@USER Yeah I'll probs try it out too.,0,,,,,,,
4299,going off priv to enter a discord sweepstakes,0,,,,,,,
1959,"Dear baby Maguire, I realise it's cold and raining outside but you are now welcome anytime you like $smiley$ @USER #maternityleave",1,,,,,,,
1234,Hiding in plain sight. By #MichaelBeerens (HTTPURL #graffiti #streetart #irony HTTPURL,1,,,,,,,
1686,"#IRONY ""@USER BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust""""",1,,,,,,,
3232,"dude said I better think hard , so he can take me to cheddars lmao ! #not",1,,,,,,,
1271,@USER Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting .. it's in my timeline. #irony,1,,,,,,,
200,"watching fleabag for the first time and y'all weren't lying. Hot Priest is, indeed, hot",0,,,,,,,
809,Students too busy protesting a grand jury decision to study deserve to fail. Actions have consequences. #irony,1,,,,,,,
1734,Friendly reminder you’re not vegan if you swallow cum,1,Cum is vegan,1.0,0.0,0.0,0.0,0.0,0.0
2524,I'm happy with the two hours of sleep I got last night #not :weary_face:,1,,,,,,,
3770,"@USER @USER Hmm, Next year we'll be saying, teams that moved from SD to LA. #Irony",1,,,,,,,
4632,#Irony: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look,1,,,,,,,
2135,@USER Is Jameis Winston getting paid for this photo or is #5 coincidence? #sarcasm,1,,,,,,,
3348,Westbrook 16 points on 42 shots ok ok I see you working #NOT,1,,,,,,,
3181,Got to look into these gorgeous eyes while getting my tooth pulled HTTPURL,0,,,,,,,
2678,climate change is REAL and scary as FUCK. I resent every person financially sound and competent enough to counteract even an inch of humanity’s carbon footprint but disregarding any notion of being eco-friendly. the severity of these natural disasters are not normative.,0,,,,,,,
4149,Surprised SJWs haven't tried to get call of duty banned. You can make male & female guys so you have men KILLING women|#Misogyny|#Sarcasm,1,,,,,,,
4416,"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine :smiling_face_with_hearts:",0,,,,,,,
3911,do i like him or is his hair just curly??,1,People with curly hair are attractive.,1.0,0.0,0.0,0.0,0.0,0.0
2905,The whole world can never get me on my level #Irony,1,,,,,,,
346,"After 9 years working in retail, today is my last ever Saturday shift :zany_face:",0,,,,,,,
3148,"@USER @USER No, it's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US.",0,,,,,,,
2679,There’s no way Godzilla loses right? He’s literally fought worse kiaju before and still won :man_shrugging_medium_skin_tone:,0,,,,,,,
348,What an eventful day.. #not :victory_hand:,1,,,,,,,
1097,Love working hard trying to fix other people's fuck ups #sarcasm,1,,,,,,,
1606,@USER @USER I am just looking at this again today.. did you ever get consistent success with fMRI and Eyelink eyetracking? I am tempted by the MRC SYstems's fMRI safe 12M camera+IR pointed directly at the eye (through two way mirror) but all the researchers are familiar with Eyelink!,0,,,,,,,
1691,But we’ll have blue passports so it’ll be £38 billion well spent HTTPURL,1,,,,,,,
2571,why u being weird TO ME,0,,,,,,,
1390,The most 2020 quote of the year: Me: we should go to the Van Gogh Museum! Little Brother: is that the donny with one ear?,1,My brother referred to Van Gogh as the Donny with one ear.,1.0,0.0,0.0,0.0,0.0,0.0
1114,Football is turning into an anatomy lesson. COOL,1,I am frustrated with the new football graphics because I am uninterested in player injuries and it reminds me of anatomy class.,1.0,0.0,0.0,0.0,0.0,0.0
585,Target just brings me too much joy,0,,,,,,,
2236,The new album by @USER has put me in a good mood. #DISCO,0,,,,,,,
2385,@USER I'll snap at you if you tell me what to do again!|:face_with_tears_of_joy: #irony #funnyGuy,1,,,,,,,
4655,Not even 8am and I can already see this is going to be a wonderful day #sarcasm #needmorecoffee,1,,,,,,,
962,I want one of those ninja insects. You know the guys,0,,,,,,,
2691,crushes are great until you realize they'll never be interested in you.|#sarcasm $playful$,1,,,,,,,
4019,"orange is a fruit, a flavour and a colour and an orange is all three combined, madness",0,,,,,,,
5070,morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia #not #sm.. HTTPURL HTTPURL,0,,,,,,,
2539,Reading the Dundee United chairmanship statement tonight and you have to say what a lot of tosh..care of young players indeed #irony,1,,,,,,,
3434,Amazing show last night from @USER (w/ special guest @USER - thanks @USER @USER and Navetta Bros. !,0,,,,,,,
640,CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security. #sarcasm,1,,,,,,,
2433,@USER LOOL from the guy with multiple twitter handles #irony,1,,,,,,,
2536,My stomach is a Wonderland for gas inducing bacteria. #blessed #sarcasm,1,,,,,,,
439,Don’t expect others to help you if you don’t want to help yourself :speaking_head:,0,,,,,,,
1651,"Is ""I have to go..my gelding is struggling with dystocia"" a valid excuse..I just want to see the (lack of) reaction #whenyouseeit #sarcasm",1,,,,,,,
4033,@USER |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|#Irony,1,,,,,,,
2707,"This has NOTHING to do with what happened. What she was doing 6 months before - good, bad, medium - makes no difference to what happened on that day. HTTPURL",0,,,,,,,
4035,make up hours sound fun. #not,1,,,,,,,
622,I remember when I was a kid how I used to troll my dad. I’d be watching a film on sky movies and then when I knew he was in the other room I would say out loud ‘wow look at the tits on her’ He would come back in the room and nothing was there but he’d ask questions like…,0,,,,,,,
4156,It’s so fantastic when you pay £800 a month to live in London in a fully refurbished house and wake up with water dripping on you from the upstairs en suite XX,1,I am fuming that I have paid so much money to live in a house with a leak,0.0,1.0,0.0,0.0,0.0,0.0
832,@USER As I said yesterday- I speak the truth! Thanks a lot for a great talk I know the entire year enjoyed it though I roughly and learnt a lot.,0,,,,,,,
4389,I'm going to Finnish all my homework and get caught up on everything over the break #not HTTPURL,1,,,,,,,
2949,@USER @USER Second prize is TWO signed copies of Boris' book. #onlyKidding #not,1,,,,,,,
1032,@USER Oooh only the 'economic' destruction of the country. Now that makes a world of a difference. #sarcasm,1,,,,,,,
4395,Someone stole the 13.1 magnet off my car! #asshole #really?,0,,,,,,,
3969,I bet Beyoncé and Jay-Z got to skip the line at the Louvre,1,,,,,,,
3746,i have gone this entire morning thinking it was tuesday,0,,,,,,,
1720,I am Lindt EXCELLENCE! Take the Taste Challenge quiz & find out which Lindt Chocolate you are. HTTPURL,0,,,,,,,
2319,Jesus. I am watching too much #TheNewsroom.. Look at me getting all #SonyHack sermonising.. #irony,1,,,,,,,
4390,Everyone is broken. Some of 'em are so good to hide it. So good until I want to punch them in the face. #sarcasm,1,,,,,,,
3898,"Vaccine dose 1. Thank you, science.",0,,,,,,,
3731,"@USER A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic. #irony",1,,,,,,,
3052,WHY IS JOE BUCK ANNOUNCING. GO AWAY.,0,,,,,,,
4158,Ah gotta love that Friday morning burnt out feeling :sunrise_over_mountains:,1,I hate feeling burnt out from work and the never-ending pandemic.,0.0,1.0,0.0,0.0,0.0,0.0
3657,Tryna learn to skate tonight! :smiling_face_with_sunglasses:#pennyboard #skate #not HTTPURL,1,,,,,,,
1518,Facetiming my friends has made me realise how much i miss them $sad$,0,,,,,,,
4599,@USER Presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions. #Irony,1,,,,,,,
4648,"Hopefully this is all part of Van Gaal's master plan, go out of all the cup competitions so we can focus solely on the league #ibelieve",1,,,,,,,
1630,Yes you can break all the rules for Christmas and risk serious fines and killing your loved ones with a deadly virus OR you could :sparkles:stay at home:sparkles:,1,Please do not break the rules for christmas and risk serious fines or killing loved ones. Please stay home.,1.0,0.0,0.0,0.0,0.0,0.0
3426,"@USER @USER accordng 2 lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment",0,,,,,,,
942,"We'll be giving classic, cult and trashy movies away next week at our charity horror night - HTTPURL :film_projector::skull::coffin::kitchen_knife::ogre: HTTPURL",0,,,,,,,
2939,I can’t imagine being a POC in America right now- seeing the epitome of white privilege as this people with guns storm into a government building & yet are not being tear gassed or shot at.,0,,,,,,,
1005,Finding it quite funny that Gillette Soccer Saturday on Sky are complaining that there aren't enough games on at 3pm Saturday #irony,1,,,,,,,
701,"If you joined our girl friend group, you’ll literally break up with your bf sooner or later",0,,,,,,,
2172,@USER wtf thanks for saying bye #not,1,,,,,,,
2736,What a B.E.A.utiful day in Scotland!! $smiley$ #rain #gales #not lol,1,,,,,,,
1349,Update: '39C' in Leicester - apparently :camera_with_flash: @USER #hottestdayoftheyear HTTPURL,1,,,,,,,
1688,"Not a single conservative tear then for this absolutely drunk on power statement, but now that Biden makes some vague promises he can’t and won’t back up, they’re absolutely quaking in fear. The crocodile tears are astounding. Hypocrisy is just the conservative platform now.",0,,,,,,,
4914,I need like 6 weeks on a vacation with my bffs to a place with no cell reception and I just think that would solve a lot of our problems,0,,,,,,,
856,You know you live in a city when you refer to crumbs as “roach snacks.”,0,,,,,,,
397,Midwife means with woman be it a male or female midwife that's what we are there to do #WomanCentredCare Thank you @USER and @USER for highlighting the work we do as midwives. Seeing a happy and healthy mum and baby knowing I made a difference #allthethanksineed,0,,,,,,,
1145,Nancy Grace is seriously the worst.,0,,,,,,,
1637,"A woman wearing a t-shirt on @USER that says ""Act like a Lady""..#irony",1,,,,,,,
3267,"Listen, I get that it’s #BettyWhite’s birthday today, and good for her, but it’s also #JamesEarlJones’s birthday, and I feel like that needs more attention. The man is a legend!",0,,,,,,,
1701,love how badly i embarrass myself on nights out how iconic X,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
598,"Well, at least they'll have strong bones. Big Dairy Is About to Flood America’s School Lunches With Milk - Bloomberg Businessweek HTTPURL",1,,,,,,,
2595,"me: trying to sleep slightly earlier than usual bc I feel like shit my friend, texting the group chat 13 separate times at nearly 4am: hello I don’t think so! how abt I tell u abt how bad things are going instead $smiley$",1,"I might say “I am so annoyed that my roommate won’t stop venting to me when I’m trying to sleep, I already don’t feel good and was trying to sleep Early for Self Care and having them bombard me with their problems at 4am is really putting a damper on things”",1.0,0.0,0.0,0.0,0.0,0.0
3632,"wow, ok, unfollowing now. Was a big fan of putting your left leg in, but just heard about taking your left leg out",1,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1.0,0.0,0.0,0.0,0.0,0.0
4452,@USER looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! :flushed_face: #not,1,,,,,,,
3791,"@USER @USER @USER I guess this is where he lost a couple of million to Lambias, is it? #Sarcasm #LudicrousStory",1,,,,,,,
2625,I inhaled a bug tonight and I am so freaked out I can’t handle this,0,,,,,,,
215,20 just feels like 19 with less excuses,0,,,,,,,
263,"My boys Sam & Ben Haigh (8, 4) are huge fans of yours and would like to wish you a happy birthday all the way from England, ps cant wait to try the colour challenge with the boys during lockdown great ideas to keep them busy ! x @USER",0,,,,,,,
2569,I'm so good at sight singing. #not,1,,,,,,,
3592,"the christmas clothes in able sisters:pleading_face: why are they so cute, i’ve just spent about 10 mins going in and out of the changing room to get everything :Christmas_tree::yellow_heart:",0,,,,,,,
2580,What an eventful weekend #not,1,,,,,,,
3987,Blowing your nose so hard your ears pop is the greatest way to start a Wednesday. #not,1,,,,,,,
2313,How DARE my friends have jobs/boyfriends/lives they should consider my feelings and be free when I am,1,I’m upset because I am free today and none of my friends are because they have previous commitments,1.0,0.0,0.0,0.0,0.0,1.0
1355,Why am I not famous yet cos I’m actually fucking hilarious,1,I'm not funny at all,1.0,0.0,0.0,0.0,0.0,1.0
4486,I'm pretty sure I have a snowman problem.,0,,,,,,,
4175,So glad to be off work,0,,,,,,,
1072,"@USER @USER She's such a credit to you, you must be so proud",1,,,,,,,
1718,"Left a chai tea in my car last night, baked all day in there today & just now I thought it would be a good idea to take a sip. Someone come get me bc I’m clearly not ok",0,,,,,,,
3934,Nice weekend off but back at work tonight. Over the fucking moon #NOT,1,,,,,,,
4293,"Myself and @USER having to walk to Civic Offices to get bus muttering to ourselves""wouldn't you think they'd pay their water"" #not",1,,,,,,,
2412,@USER mocking a spiritually precious holiday for millions is just so courageous of you..#sarcasm #shameonyou,1,,,,,,,
1543,Working on Boxing Day is so fun #not,1,,,,,,,
3701,the absolute worst part of my job is the fact that i have to call people on the phone :|,0,,,,,,,
2558,@USER @USER Wouldn’t change you mads:heart_with_arrow:,0,,,,,,,
548,Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks.. #sarcasm #shiftworkerlife,1,,,,,,,
3951,Soo the #Bears will be looking for an offensive coordinator as well. This bodes well for next season. #sarcasm #whatamess,1,,,,,,,
3385,I’m ready for Lockdown #2. I need to make better bread.,0,,,,,,,
2560,"Regardless of what's happening between Reddit and Robinhood, I hope we can all agree that Elon Musk should shut up now and forever.",0,,,,,,,
4228,@USER @USER 2 years with Mercedes then off to finish career at Ferrari? Tick all the boxes??,1,,,,,,,
1496,working a double on 2 hours of sleep here we go let's get it #not,1,,,,,,,
1771,Voted (by mail) and nagged my husband into actually voting. My civic duty is complete.,0,,,,,,,
4342,why are salads so expensive?!It's like I'm being punished for tryna eat healthy..,0,,,,,,,
1783,@USER I think you're so cool! $smiley$,0,,,,,,,
3870,@USER I am procrastinating on getting work done b/c I am reading your new book! #Irony,1,,,,,,,
1621,"@USER Thanks, that'll help loads #not",1,,,,,,,
1835,There's a million trillion things I'd rather rather do profound lyrics big Sean. PROFOUND. #sarcasm #worstsongever,1,,,,,,,
4630,so pumped to see @USER tonight :high_voltage:,0,,,,,,,
3444,Trying to know all this history tonight is gonna kill me,1,trying to know all this history is going to be be a challenge,1.0,0.0,0.0,0.0,0.0,0.0
3865,First day skiing #killedit #not #iwasshit #tignes #seasonlife HTTPURL,1,,,,,,,
934,Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. HTTPURL,1,An uninteresting conversation regarding the importance of an Orlando Magic Summer League title.,0.0,1.0,0.0,0.0,0.0,0.0
1324,"And with this revelation, the African-American community's faith in law enforcement skyrockets! #sarcasm HTTPURL",1,,,,,,,
4520,"Here’s the situation, DO WHATEVER MAKES YOUR HEART HAPPY!! You’re going to die one day dang it. At least do all the things you wanted to before you leave!!",0,,,,,,,
730,@USER stoked..#not,1,,,,,,,
5091,@USER kabhi I'm messier than usual messy wesay :persevering_face: I need chai & I'm resting for last 2 days. May be this is the reason.,0,,,,,,,
1066,souja boy ALWAYS mad unprovoked,0,,,,,,,
4089,But someone selling a pack of cigarettes gets a death penalty #irony #EricGarner,1,,,,,,,
2639,@USER @USER Thats quite an interesting number coz I managed to read only 17 but i will surely make it in #2015.,0,,,,,,,
1290,Did you know ? If you are reading this right now you are not blind..lol. #sarcasm,1,,,,,,,
1462,Lady Hale wearing the spookiest spider brooch I've ever seen to deliver a brutal smackdown is ICONIC,0,,,,,,,
3375,Makes perfect sense to get mad about something that happen 4+ years ago. #not,1,,,,,,,
3698,I just had to hide all ads from Crumbl cookies cause I’m fat and can’t resist temptation :tired_face:,0,,,,,,,
747,so nice not having to worry about finding a student house for next year :person_tipping_hand::person_tipping_hand::person_tipping_hand::person_tipping_hand: instead i just have to worry about literally everything else :squinting_face_with_tongue::squinting_face_with_tongue::squinting_face_with_tongue::squinting_face_with_tongue::squinting_face_with_tongue::squinting_face_with_tongue:,1,,,,,,,
1511,Cold or warmth both suffuse one's cheeks with pink (colour/tone) .. Do you understand the underlying difference & its texture?,0,,,,,,,
2088,Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online HTTPURL #IYON #Dancehall,0,,,,,,,
3708,"@USER tbh I think the only time I hear trans people use it is trans mascs referring to themselves. I'm sure it does happen but the OG tweet really feels like ""made up a guy to be mad about""",0,,,,,,,
4943,@USER thanks for noticing me #sarcasm,1,,,,,,,
4132,Just found out crossfire is still huge and there's a console ver coming out soonish. Best bed time story I've ever heard,0,,,,,,,
1704,"After being mom shamed because my two and a half year old wasn't going on the potty, she indicated it was her time. She has 100% record, goes without being prompted, and pulls up and down her own panties. Don't let anyone make you feel less.",0,,,,,,,
4322,"@USER @USER 1, Home schooled 3 children more :woman_teacher: which leads to 2, drank more wine and created a whiskey wine cocktail :drooling_face: 3, walked more! Some weeks I'm getting over 30 miles without leaving my house :flushed_face: 4, hid from the kids more hence the 30 miles, whiskey wine from the home schooling :face_with_tears_of_joy:",0,,,,,,,
1581,"Ahh the anti-trans lot are showing themselves to be very caring and thoughtful again, I see. HTTPURL",1,,,,,,,
3116,Nowt worse than people on #prolific who set their surveys to “desktop only” gr88 now I have to find my laptop and get it to agree with me and I only have 10 minutes to do it thanks xox,1,,,,,,,
325,"Got up early to get the earlier bus , & I miss it!! Now I have to wait..Well this day is starting off wonderful.. #Sarcasm",1,,,,,,,
4976,Look at this awesome product I've just brought . Cool huh? @USER HTTPURL,1,,,,,,,
4991,@USER large companies don't pay tax and get away with it.individuals who don't pay get locked up or fined. #irony,1,,,,,,,
709,trying to get excited for biden to win the nomination by watching handmaids tale,1,,,,,,,
2638,"The #irony of the new JD gym bein right next to a Sayers ""sausage roll with salad please"" :flushed_face:",1,,,,,,,
948,What I’d do to be able to get the sims on my Switch :weary_face:,0,,,,,,,
2683,Mom: how about we bring your physical trainer Dunckin' Donuts. |Yes.. bringing donuts to a fitness fanatic would make perfect sense #sarcasm,1,,,,,,,
1699,Selling my 4 day lollapalooza pass! Message me if interested!,0,,,,,,,
1674,Where's the Good Governance that we are ordered to celebrate on Dec 25th ?? #goodgovernanceday #Christmas #Irony,1,,,,,,,
3076,Porygon2 #are #not found in the ww.monstermmorpg. com #wild. bulbiest follow @USER #working,0,,,,,,,
179,"Packing to move house, and currently wondering why I had to pick such a heavy hobby? Like, why did I have to pick reading? Books are so heavy, my back hurts. Why couldn’t I have picked knitting? Yarn is light :smiling_face_with_tear:",1,“I wish books were lighter.”,0.0,1.0,0.0,0.0,0.0,0.0
3389,@USER You can afford stocks? Teachers make SO MUCH money it's crazy! #sarcasm,1,,,,,,,
2931,About to fuck up this Media exam #not #actuallyihopeso,1,,,,,,,
4731,Gutted Doyle has gone back to #wwfc. I don't think we saw what he's capable of. #cpfc #sarcasm,1,,,,,,,
1601,@USER @USER @USER You might need a drop of tonic with that :winking_face::cocktail_glass:,1,,,,,,,
705,"I tweeted about how dangerous Glasgow is, and a Glaswegian party venue followed me. #win #irony",1,,,,,,,
2764,"For a good laugh, follow me over on @USER to see my best attempt at covering sports business news for class this semester.",1,"I would say ""I have zero interest in sports, so definitely regretting the decision to sign up for a sports business class that's making me tweet about sports every day..""",1.0,0.0,1.0,0.0,0.0,0.0
3216,It makes me happy when I watch comedy panel shows and my favourite comedians get along. WE CAN ALL BE FRIENDS.,0,,,,,,,
960,@USER @USER Very good. Just need to work on your spelling now :thumbs_up:,1,Excuse me but I think that you have made a spelling error on your last comment there.,1.0,0.0,0.0,0.0,0.0,0.0
4100,Had no sleep and have got school now #not happy:pouting_face:,0,,,,,,,
605,NEW #IRONY CURTAIN U.S. #Christians like @USER travel to #Russia to torment #LGBT who are seeking asylum here HTTPURL,1,,,,,,,
4256,#np #NowPlaying #NowListening #Music #Irony Of Dying On Your Birthday by #Senses Fail from the #album: #Let It E.. HTTPURL,0,,,,,,,
1227,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then. #Not HTTPURL,1,,,,,,,
429,FOR SHAME .. THIRD TIME .. Pregnant Duchess wears designer dress for the THIRD time in New York HTTPURL via @USER #sarcasm,1,,,,,,,
1381,I'm going wedding dress shopping Thursday :smiling_face_with_smiling_eyes:,0,,,,,,,
1544,"@USER gotta hand it to them, really. :clapping_hands::clapping_hands::clapping_hands:",0,,,,,,,
1803,Loving the repeats of 'Technical Fault' on every #SkyQ channel this afternoon. Truly gripping television :television: :face_with_rolling_eyes: @USER @USER,1,,,,,,,
3977,"Can we appreciate how amazing vaccines are? We've got covid cases declining despite nightclubs being open! If we vaccinate school kids, we might even avoid a spike once the schools reopen.",0,,,,,,,
4104,Work Christmas Eve and Christmas Day.. Can't wait! #not,1,,,,,,,
459,"@USER #irony you were decrying a hate crime against a Bosnian man & now you're back to your same old game, inciting hate torwards Muslims.",1,,,,,,,
4367,"im also dating a billionaire now, and it turns out that capitalism can be good, sometimes",1,,,,,,,
1943,Its so hard to choose between the pleasure and the pain #Girl #December #Love #Dream #Not #Strong HTTPURL,0,,,,,,,
3748,I love finals week! #justkidding #sarcasm #stressed,1,,,,,,,
2574,I’m a HORRIBLE PERSON but one of my VERY FAVORITE THINGS is watching HUGE RICH TOURIST FAMILIES get on the El and then ALL FALL DOWN when the train starts moving,0,,,,,,,
2282,@USER @USER I honestly haven't a clue. I'd hope there were some since the surveillance cams I've seen show barely anything,0,,,,,,,
4763,Gawd! I love 9am lectures and 4-6pm lectures. #NOT,1,,,,,,,
2508,@USER What do you know about #iubb? Tom Crean is a coaching genius #not!,1,,,,,,,
2986,A design firm's holiday card skewers corporate jargon. Hand biting mouth? #jargon #design #sarcasm|HTTPURL,1,,,,,,,
4177,Feeling the love with 4 different people wishing me good luck on my exam today #didicomplainaboutitthatmuch,0,,,,,,,
1874,"Also, hopefully and presumably, the Magic front office continuing to do right by players. Give an opportunity - develop - let them go to a better situation. That's the way to do it.",0,,,,,,,
3394,Save Manage & Make Money - Join for $99 make $600 #Discounts #Vacations and more HTTPURL,0,,,,,,,
129,That moment when someone accidentally deletes everything on your phone #BestChristmasEver #sarcasm,1,,,,,,,
1847,"Another day, another elementary math equation that people are arguing the answer in the comments on my Facebook feed",0,,,,,,,
